,UNITID,CIPCODE,CREDLEV,DEBT_ALL_STGP_ANY_MEAN,EARN_MDN_HI_1YR,EARN_MDN_HI_2YR,EARN_NE_MDN_3YR,EARN_CNTOVER150_3YR,EARN_COUNT_NE_3YR,employment_rate,rate_over85
78939,166629.0,901,3,22451.0,38660.0,40269.0,52664.0,173.0,205.0,0.8439024390243902,0
78943,166629.0,904,3,23837.0,32153.0,33281.0,46250.0,45.0,57.0,0.7894736842105263,0
78945,166629.0,1107,3,22245.0,79216.0,78232.0,95030.0,114.0,130.0,0.8769230769230769,1
78972,166629.0,1407,3,23834.0,59840.0,58303.0,73612.0,70.0,78.0,0.8974358974358975,1
78975,166629.0,1408,3,22988.0,62074.0,60903.0,69420.0,56.0,69.0,0.8115942028985508,0
78980,166629.0,1410,3,24005.0,72222.0,69338.0,76636.0,28.0,38.0,0.7368421052631579,0
78985,166629.0,1419,3,23367.0,66719.0,65594.0,74578.0,113.0,125.0,0.904,1
78997,166629.0,1601,3,22608.0,26593.0,24421.0,42311.0,29.0,38.0,0.7631578947368421,0
79023,166629.0,2601,3,24031.0,31324.0,32359.0,41773.0,91.0,115.0,0.7913043478260869,0
79031,166629.0,2605,3,23682.0,41003.0,35774.0,49104.0,26.0,34.0,0.7647058823529411,0
79045,166629.0,2701,3,22488.0,49522.0,49019.0,65390.0,74.0,90.0,0.8222222222222222,0
79071,166629.0,3099,3,29562.0,40847.0,40747.0,42694.0,156.0,201.0,0.7761194029850746,0
79072,166629.0,3105,3,22910.0,39519.0,39523.0,53957.0,82.0,87.0,0.9425287356321839,1
79096,166629.0,4201,3,22979.0,33355.0,31961.0,43249.0,206.0,292.0,0.7054794520547946,0
79106,166629.0,4502,3,24430.0,22966.0,23803.0,33957.0,26.0,38.0,0.6842105263157895,0
79111,166629.0,4506,3,22681.0,49510.0,49595.0,63571.0,167.0,197.0,0.8477157360406091,0
79119,166629.0,4510,3,22513.0,35030.0,35004.0,50632.0,97.0,113.0,0.8584070796460177,1
79122,166629.0,4511,3,22623.0,36845.0,36117.0,44665.0,66.0,81.0,0.8148148148148148,0
79154,166629.0,5122,3,23316.0,35279.0,36218.0,47654.0,88.0,124.0,0.7096774193548387,0
79162,166629.0,5138,3,32891.0,68607.0,68647.0,74913.0,188.0,197.0,0.9543147208121827,1
79168,166629.0,5202,3,21650.0,54919.0,52733.0,61665.0,126.0,144.0,0.875,1
79172,166629.0,5203,3,22739.0,62571.0,63646.0,73746.0,187.0,229.0,0.8165938864628821,0
79176,166629.0,5208,3,21817.0,57890.0,57469.0,71050.0,164.0,175.0,0.9371428571428572,1
79178,166629.0,5209,3,23456.0,45299.0,43922.0,53332.0,115.0,127.0,0.905511811023622,1
79187,166629.0,5214,3,21581.0,49497.0,47260.0,54735.0,95.0,104.0,0.9134615384615384,1
79190,166629.0,5401,3,22931.0,23848.0,30499.0,41144.0,41.0,71.0,0.5774647887323944,0
79197,166638.0,301,3,24837.0,37153.0,35060.0,41081.0,34.0,41.0,0.8292682926829268,0
79205,166638.0,502,3,28530.0,30372.0,39009.0,44762.0,18.0,23.0,0.782608695652174,0
79208,166638.0,901,3,28276.0,38647.0,39729.0,49002.0,66.0,80.0,0.825,0
79210,166638.0,1101,3,24753.0,51752.0,51551.0,61444.0,129.0,155.0,0.832258064516129,0
79227,166638.0,1312,3,28702.0,35370.0,39369.0,41189.0,36.0,48.0,0.75,0
79246,166638.0,2301,3,25878.0,29099.0,32467.0,34962.0,75.0,99.0,0.7575757575757576,0
79254,166638.0,2601,3,24939.0,36178.0,33993.0,43679.0,103.0,128.0,0.8046875,0
79284,166638.0,3105,3,26434.0,33849.0,36717.0,47550.0,68.0,107.0,0.6355140186915887,0
79288,166638.0,3801,3,21866.0,33333.0,29685.0,26049.0,19.0,26.0,0.7307692307692307,0
79298,166638.0,4201,3,26475.0,35570.0,34783.0,40659.0,205.0,284.0,0.721830985915493,0
79304,166638.0,4301,3,26813.0,43068.0,42025.0,46462.0,140.0,171.0,0.8187134502923976,0
79312,166638.0,4407,3,28918.0,41911.0,36992.0,37676.0,25.0,38.0,0.6578947368421053,0
79316,166638.0,4502,3,25658.0,31140.0,37208.0,35594.0,26.0,41.0,0.6341463414634146,0
79320,166638.0,4506,3,28407.0,41678.0,44728.0,51049.0,49.0,74.0,0.6621621621621622,0
79327,166638.0,4510,3,24546.0,39273.0,28236.0,41516.0,42.0,58.0,0.7241379310344828,0
79330,166638.0,4511,3,28870.0,36019.0,37568.0,43432.0,79.0,103.0,0.7669902912621359,0
79338,166638.0,5007,3,26948.0,24057.0,17624.0,26500.0,16.0,25.0,0.64,0
79352,166638.0,5138,3,32127.0,69854.0,71098.0,77768.0,401.0,425.0,0.9435294117647058,1
79358,166638.0,5202,3,24706.0,47484.0,46579.0,53106.0,377.0,449.0,0.8396436525612472,0
79369,166638.0,5401,3,26852.0,33843.0,28598.0,42532.0,36.0,47.0,0.7659574468085106,0
79394,166647.0,2401,2,11686.0,30996.0,36085.0,35965.0,48.0,98.0,0.4897959183673469,0
79411,166647.0,5109,1,16085.0,46701.0,40461.0,51864.0,17.0,25.0,0.68,0
79412,166647.0,5109,2,15129.0,56723.0,48432.0,57840.0,19.0,20.0,0.95,1
79455,166656.0,5109,3,32019.0,69666.0,65524.0,70583.0,66.0,66.0,1.0,1
79460,166656.0,5111,3,24039.0,32005.0,26353.0,55664.0,47.0,98.0,0.47959183673469385,0
79462,166656.0,5120,3,26846.0,42097.0,41937.0,53313.0,64.0,80.0,0.8,0
79477,166656.0,5138,3,36266.0,66329.0,66146.0,71500.0,377.0,393.0,0.9592875318066157,1
79495,166674.0,5004,3,23867.0,28792.0,34298.0,42111.0,195.0,245.0,0.7959183673469388,0
79501,166674.0,5007,3,24531.0,26300.0,25932.0,30475.0,98.0,145.0,0.6758620689655173,0
79528,166683.0,1407,3,15260.0,81524.0,80964.0,92657.0,33.0,36.0,0.9166666666666666,1
79534,166683.0,1410,3,13690.0,104229.0,121226.0,139548.0,52.0,82.0,0.6341463414634146,0
79543,166683.0,1419,3,12907.0,80396.0,79647.0,88614.0,99.0,124.0,0.7983870967741935,0
79568,166683.0,2701,3,13188.0,82796.0,117572.0,155540.0,21.0,30.0,0.7,0
79610,166692.0,301,3,22189.0,45730.0,50231.0,55903.0,35.0,40.0,0.875,1
79613,166692.0,1499,3,24055.0,72995.0,73035.0,82693.0,55.0,58.0,0.9482758620689655,1
79616,166692.0,4399,3,22885.0,46903.0,50439.0,57627.0,31.0,33.0,0.9393939393939394,1
79620,166692.0,5211,3,21260.0,46873.0,49631.0,60296.0,43.0,47.0,0.9148936170212766,1
79639,166805.0,1204,1,11127.0,15810.0,13702.0,10396.0,30.0,85.0,0.35294117647058826,0
79662,166823.0,2401,2,10105.0,24875.0,22971.0,27186.0,74.0,126.0,0.5873015873015873,0
79669,166823.0,3018,2,12065.0,30974.0,30228.0,34010.0,35.0,74.0,0.47297297297297297,0
79673,166823.0,4301,2,11906.0,30360.0,28055.0,31384.0,28.0,66.0,0.42424242424242425,0
79690,166823.0,5109,2,17159.0,49043.0,55964.0,61381.0,52.0,57.0,0.9122807017543859,1
79694,166823.0,5138,2,19060.0,61815.0,66262.0,70289.0,40.0,49.0,0.8163265306122449,0
79695,166823.0,5202,2,12531.0,39515.0,37208.0,38482.0,29.0,38.0,0.7631578947368421,0
79700,166823.0,5299,2,11953.0,26062.0,30409.0,39472.0,26.0,63.0,0.4126984126984127,0
79704,166850.0,901,3,23496.0,37877.0,38289.0,48983.0,16.0,19.0,0.8421052631578947,0
79738,166850.0,1907,3,25241.0,31026.0,28816.0,44114.0,22.0,42.0,0.5238095238095238,0
79758,166850.0,4301,3,23986.0,38959.0,25194.0,47824.0,16.0,24.0,0.6666666666666666,0
79784,166850.0,5202,3,23897.0,45692.0,44327.0,57831.0,116.0,137.0,0.8467153284671532,0
79805,166869.0,5138,3,35648.0,71645.0,69702.0,74209.0,215.0,225.0,0.9555555555555556,1
79821,166887.0,1312,2,9923.0,28506.0,30047.0,34212.0,20.0,31.0,0.6451612903225806,0
79837,166887.0,2401,2,10336.0,27421.0,27203.0,30773.0,82.0,158.0,0.5189873417721519,0
79857,166887.0,5106,2,16315.0,64791.0,57318.0,62029.0,59.0,65.0,0.9076923076923077,1
79862,166887.0,5109,2,15560.0,57166.0,56641.0,57842.0,37.0,39.0,0.9487179487179487,1
79872,166887.0,5202,2,9183.0,32337.0,41087.0,44151.0,52.0,98.0,0.5306122448979592,0
79953,166957.0,2401,2,12876.0,22072.0,22700.0,24279.0,30.0,59.0,0.5084745762711864,0
79963,166957.0,4301,2,11994.0,31375.0,30409.0,36069.0,21.0,29.0,0.7241379310344828,0
79966,166957.0,4400,2,12126.0,30052.0,23803.0,23017.0,17.0,39.0,0.4358974358974359,0
79977,166957.0,5108,2,18479.0,44405.0,37054.0,35453.0,41.0,59.0,0.6949152542372882,0
79984,166957.0,5138,2,23031.0,58980.0,61814.0,66205.0,89.0,107.0,0.8317757009345794,0
79985,166957.0,5139,1,18370.0,50109.0,55547.0,54501.0,19.0,29.0,0.6551724137931034,0
79988,166957.0,5202,2,10903.0,35431.0,30771.0,35896.0,18.0,25.0,0.72,0
79994,167057.0,5009,3,24361.0,10847.0,11851.0,18971.0,17.0,61.0,0.2786885245901639,0
80035,167260.0,5201,3,23607.0,44838.0,45956.0,54161.0,64.0,70.0,0.9142857142857143,1
80039,167260.0,5203,3,23801.0,48403.0,51169.0,53268.0,21.0,25.0,0.84,0
80056,167288.0,1101,3,24078.0,64895.0,63005.0,73830.0,24.0,26.0,0.9230769230769231,1
80061,167288.0,2601,3,25368.0,42359.0,27181.0,40148.0,25.0,30.0,0.8333333333333334,0
80063,167288.0,3099,3,26411.0,34231.0,29374.0,31158.0,34.0,48.0,0.7083333333333334,0
80067,167288.0,4201,3,24683.0,28438.0,28236.0,32425.0,28.0,41.0,0.6829268292682927,0
80077,167288.0,5202,3,25811.0,31172.0,34467.0,40733.0,60.0,80.0,0.75,0
80088,167312.0,105,2,18616.0,28215.0,26353.0,28872.0,19.0,26.0,0.7307692307692307,0
80101,167312.0,1204,1,12378.0,22334.0,22912.0,23259.0,16.0,27.0,0.5925925925925926,0
80114,167312.0,1907,2,15297.0,24884.0,27522.0,29849.0,35.0,55.0,0.6363636363636364,0
80117,167312.0,2401,2,10772.0,26205.0,24562.0,36569.0,67.0,153.0,0.43790849673202614,0
80121,167312.0,4301,2,10165.0,32925.0,33993.0,39022.0,38.0,60.0,0.6333333333333333,0
80132,167312.0,5107,2,13286.0,34141.0,28236.0,33856.0,36.0,52.0,0.6923076923076923,0
80134,167312.0,5108,2,27265.0,37040.0,46087.0,46736.0,69.0,77.0,0.8961038961038961,1
80136,167312.0,5109,2,22301.0,60418.0,59124.0,59352.0,28.0,28.0,1.0,1
80144,167312.0,5138,2,21517.0,62848.0,59937.0,62129.0,44.0,60.0,0.7333333333333333,0
80145,167312.0,5139,1,16387.0,53489.0,49625.0,51628.0,22.0,25.0,0.88,1
80155,167358.0,301,3,21819.0,42990.0,37208.0,45596.0,36.0,40.0,0.9,1
80177,167358.0,1101,3,22037.0,95288.0,89413.0,108000.0,114.0,121.0,0.9421487603305785,1
80210,167358.0,1409,3,22228.0,88529.0,89564.0,99566.0,44.0,51.0,0.8627450980392157,1
80217,167358.0,1419,3,23179.0,69867.0,72771.0,83125.0,195.0,207.0,0.9420289855072463,1
80253,167358.0,2601,3,23377.0,43916.0,38108.0,59210.0,56.0,77.0,0.7272727272727273,0
80256,167358.0,2602,3,20811.0,48487.0,44933.0,63608.0,24.0,29.0,0.8275862068965517,0
80298,167358.0,4301,3,20404.0,44672.0,42363.0,47437.0,45.0,63.0,0.7142857142857143,0
80311,167358.0,4506,3,22382.0,56668.0,60046.0,73998.0,89.0,99.0,0.898989898989899,1
80314,167358.0,4509,3,19954.0,42014.0,44021.0,49664.0,49.0,72.0,0.6805555555555556,0
80317,167358.0,4510,3,21808.0,45238.0,49744.0,52748.0,74.0,92.0,0.8043478260869565,0
80320,167358.0,4511,3,24028.0,25380.0,35954.0,40616.0,23.0,26.0,0.8846153846153846,1
80327,167358.0,5004,3,25373.0,45115.0,59124.0,60016.0,51.0,55.0,0.9272727272727272,1
80362,167358.0,5138,3,32169.0,69253.0,70200.0,74604.0,154.0,156.0,0.9871794871794872,1
80367,167358.0,5201,3,21290.0,65358.0,63111.0,78684.0,454.0,512.0,0.88671875,1
80370,167358.0,5202,3,32731.0,68843.0,55512.0,72612.0,29.0,36.0,0.8055555555555556,0
80417,167376.0,2401,2,12611.0,27445.0,25709.0,29743.0,51.0,107.0,0.4766355140186916,0
80432,167376.0,5100,2,15956.0,33770.0,31423.0,31985.0,33.0,46.0,0.717391304347826,0
80434,167376.0,5106,1,9531.0,30206.0,30228.0,35993.0,18.0,21.0,0.8571428571428571,1
80439,167376.0,5109,2,19746.0,50816.0,53179.0,56134.0,35.0,37.0,0.9459459459459459,1
80444,167376.0,5115,2,15996.0,32036.0,29685.0,33330.0,24.0,32.0,0.75,0
80449,167376.0,5138,2,20036.0,59742.0,65905.0,74336.0,34.0,40.0,0.85,0
80453,167376.0,5202,2,13852.0,37962.0,35060.0,38452.0,29.0,37.0,0.7837837837837838,0
80490,167394.0,4407,3,31517.0,35262.0,35060.0,41334.0,40.0,67.0,0.5970149253731343,0
80505,167394.0,5138,3,30356.0,70301.0,69410.0,78787.0,210.0,217.0,0.967741935483871,1
80556,167525.0,2401,2,19821.0,26944.0,27822.0,29788.0,43.0,81.0,0.5308641975308642,0
80580,167525.0,5202,2,15076.0,37195.0,36674.0,40205.0,23.0,32.0,0.71875,0
80619,167534.0,2401,2,17852.0,20240.0,29685.0,32721.0,38.0,63.0,0.6031746031746031,0
80626,167534.0,4301,2,19942.0,32553.0,29141.0,40336.0,32.0,48.0,0.6666666666666666,0
80649,167534.0,5109,2,25981.0,58393.0,52107.0,55934.0,17.0,18.0,0.9444444444444444,1
80658,167534.0,5138,2,28191.0,63168.0,61516.0,66294.0,53.0,64.0,0.828125,0
80662,167534.0,5201,2,20379.0,34380.0,37568.0,37766.0,19.0,20.0,0.95,1
80664,167534.0,5202,2,16960.0,31566.0,41565.0,41865.0,33.0,65.0,0.5076923076923077,0
80724,167598.0,5138,3,32946.0,65218.0,68398.0,78987.0,110.0,155.0,0.7096774193548387,0
80743,167631.0,1312,2,12151.0,27128.0,30119.0,29116.0,17.0,22.0,0.7727272727272727,0
80759,167631.0,5100,2,12864.0,38700.0,33077.0,40133.0,34.0,55.0,0.6181818181818182,0
80762,167631.0,5138,2,16513.0,62588.0,69757.0,76901.0,25.0,34.0,0.7352941176470589,0
80773,167729.0,901,3,24992.0,29329.0,35653.0,43395.0,100.0,112.0,0.8928571428571429,1
80778,167729.0,1101,3,24052.0,50461.0,67660.0,81500.0,16.0,16.0,1.0,1
80780,167729.0,1301,3,27265.0,32059.0,31712.0,35803.0,73.0,107.0,0.6822429906542056,0
80805,167729.0,2301,3,29409.0,27497.0,32350.0,33222.0,46.0,62.0,0.7419354838709677,0
80810,167729.0,2601,3,26836.0,37411.0,41308.0,50821.0,74.0,89.0,0.8314606741573034,0
80822,167729.0,3105,3,26692.0,33933.0,31265.0,38742.0,47.0,62.0,0.7580645161290323,0
80827,167729.0,4201,3,25530.0,33517.0,35505.0,38580.0,99.0,128.0,0.7734375,0
80833,167729.0,4301,3,24801.0,39277.0,36282.0,44566.0,108.0,128.0,0.84375,0
80838,167729.0,4407,3,27565.0,36115.0,37110.0,42686.0,47.0,65.0,0.7230769230769231,0
80861,167729.0,5138,3,29839.0,68690.0,69261.0,74129.0,220.0,228.0,0.9649122807017544,1
80863,167729.0,5202,3,26491.0,42434.0,43328.0,49344.0,305.0,357.0,0.8543417366946778,1
80881,167729.0,5401,3,24338.0,29902.0,32925.0,42850.0,32.0,45.0,0.7111111111111111,0
80979,167783.0,5138,3,29195.0,69272.0,67789.0,71983.0,139.0,145.0,0.9586206896551724,1
81094,167835.0,5007,3,19627.0,21686.0,22824.0,28452.0,23.0,40.0,0.575,0
81107,167871.0,5139,1,18835.0,54311.0,44468.0,54657.0,27.0,30.0,0.9,1
81136,167899.0,3105,3,24533.0,32887.0,32925.0,46461.0,41.0,61.0,0.6721311475409836,0
81147,167899.0,4402,3,32883.0,37713.0,34586.0,36916.0,116.0,148.0,0.7837837837837838,0
81204,167905.0,1508,2,8281.0,54120.0,41565.0,55130.0,25.0,28.0,0.8928571428571429,1
81208,167905.0,2401,2,11128.0,26913.0,24730.0,28615.0,74.0,162.0,0.4567901234567901,0
81217,167905.0,4301,2,8226.0,27540.0,29202.0,32728.0,76.0,113.0,0.672566371681416,0
81232,167905.0,5106,2,14960.0,53805.0,64493.0,64839.0,20.0,21.0,0.9523809523809523,1
81234,167905.0,5107,2,8151.0,33139.0,29685.0,31064.0,21.0,27.0,0.7777777777777778,0
81235,167905.0,5108,1,13544.0,29435.0,30554.0,30217.0,20.0,33.0,0.6060606060606061,0
81236,167905.0,5108,2,18532.0,39884.0,42682.0,39599.0,27.0,31.0,0.8709677419354839,1
81237,167905.0,5109,2,17293.0,54781.0,53927.0,57617.0,65.0,71.0,0.9154929577464789,1
81243,167905.0,5138,2,18778.0,61732.0,59948.0,67593.0,27.0,35.0,0.7714285714285715,0
81246,167905.0,5201,2,9982.0,35353.0,41565.0,37821.0,25.0,61.0,0.4098360655737705,0
81256,167987.0,1101,3,25839.0,62755.0,68858.0,77609.0,29.0,33.0,0.8787878787878788,1
81273,167987.0,1410,3,27813.0,62125.0,63997.0,78340.0,28.0,32.0,0.875,1
81278,167987.0,1419,3,25726.0,61468.0,62260.0,73667.0,33.0,35.0,0.9428571428571428,1
81285,167987.0,2301,3,28791.0,27089.0,30409.0,43774.0,18.0,30.0,0.6,0
81288,167987.0,2401,3,32350.0,34836.0,37568.0,39435.0,20.0,22.0,0.9090909090909091,1
81289,167987.0,2601,3,26532.0,33890.0,36131.0,43599.0,26.0,34.0,0.7647058823529411,0
81321,167987.0,5004,3,25482.0,32703.0,34298.0,43543.0,34.0,38.0,0.8947368421052632,1
81337,167987.0,5138,3,28327.0,63422.0,64258.0,68475.0,93.0,95.0,0.9789473684210527,1
81345,167987.0,5202,3,24354.0,39426.0,39369.0,48154.0,56.0,60.0,0.9333333333333333,1
81349,167987.0,5203,3,25407.0,43734.0,45956.0,51359.0,55.0,69.0,0.7971014492753623,0
81353,167987.0,5208,3,25517.0,43847.0,42235.0,57975.0,33.0,36.0,0.9166666666666666,1
81361,167987.0,5214,3,26259.0,40835.0,39153.0,51266.0,63.0,74.0,0.8513513513513513,1
81363,167987.0,5401,3,23527.0,30596.0,26353.0,42757.0,19.0,21.0,0.9047619047619048,1
81393,167996.0,4201,3,22954.0,36955.0,35964.0,45655.0,56.0,82.0,0.6829268292682927,0
81395,167996.0,4504,3,23347.0,40224.0,36246.0,47749.0,41.0,47.0,0.8723404255319149,1
81453,168005.0,2601,3,27115.0,40667.0,32569.0,38049.0,28.0,46.0,0.6086956521739131,0
81471,168005.0,4201,3,27495.0,33061.0,37808.0,44062.0,57.0,77.0,0.7402597402597403,0
81491,168005.0,4511,3,25336.0,37758.0,41007.0,48504.0,60.0,67.0,0.8955223880597015,1
81510,168005.0,5203,3,26668.0,48716.0,50105.0,59761.0,58.0,97.0,0.5979381443298969,0
81517,168005.0,5208,3,26119.0,49040.0,52941.0,67609.0,79.0,90.0,0.8777777777777778,1
81601,168148.0,2601,3,14470.0,36282.0,34348.0,38422.0,29.0,47.0,0.6170212765957447,0
81681,168148.0,4510,3,15439.0,44879.0,38289.0,55485.0,23.0,29.0,0.7931034482758621,0
81724,168218.0,501,3,10355.0,36749.0,34420.0,47043.0,22.0,28.0,0.7857142857142857,0
81763,168227.0,402,3,24546.0,46837.0,50105.0,59739.0,55.0,181.0,0.30386740331491713,0
81770,168227.0,1109,3,25659.0,76201.0,68219.0,74773.0,36.0,40.0,0.9,1
81772,168227.0,1405,3,24137.0,63963.0,61516.0,74456.0,28.0,29.0,0.9655172413793104,1
81794,168227.0,5004,3,24497.0,50498.0,49939.0,58412.0,44.0,46.0,0.9565217391304348,1
81799,168227.0,5220,3,25290.0,72808.0,68821.0,80956.0,71.0,76.0,0.9342105263157895,1
81801,168227.0,5299,3,29609.0,61130.0,67240.0,76696.0,53.0,63.0,0.8412698412698413,0
81899,168263.0,901,3,23250.0,33563.0,32257.0,40427.0,94.0,113.0,0.831858407079646,0
81900,168263.0,1104,3,20709.0,44839.0,39729.0,43987.0,20.0,23.0,0.8695652173913043,1
81909,168263.0,1312,3,23693.0,31270.0,31999.0,37254.0,73.0,99.0,0.7373737373737373,0
81920,168263.0,2401,3,23594.0,34152.0,32711.0,38538.0,154.0,195.0,0.7897435897435897,0
81922,168263.0,2601,3,26304.0,30352.0,35416.0,42625.0,30.0,37.0,0.8108108108108109,0
81925,168263.0,2701,3,21439.0,40968.0,42682.0,50467.0,18.0,27.0,0.6666666666666666,0
81928,168263.0,3105,3,24227.0,31057.0,31647.0,39936.0,32.0,46.0,0.6956521739130435,0
81934,168263.0,4201,3,24658.0,30569.0,32307.0,37798.0,91.0,129.0,0.7054263565891473,0
81939,168263.0,4301,3,21707.0,36915.0,42123.0,52819.0,229.0,252.0,0.9087301587301587,1
81943,168263.0,4407,3,25752.0,36660.0,36668.0,47659.0,22.0,51.0,0.43137254901960786,0
81948,168263.0,4510,3,20500.0,35446.0,35060.0,38744.0,32.0,37.0,0.8648648648648649,1
81951,168263.0,5007,3,25582.0,25590.0,24863.0,30988.0,21.0,28.0,0.75,0
81960,168263.0,5138,3,23294.0,71590.0,68331.0,75730.0,32.0,34.0,0.9411764705882353,1
81962,168263.0,5201,3,23078.0,40669.0,42754.0,49217.0,211.0,241.0,0.8755186721991701,1
81965,168263.0,5401,3,22078.0,34405.0,29250.0,35517.0,27.0,36.0,0.75,0
81993,168281.0,4201,3,24712.0,26711.0,27126.0,35987.0,38.0,54.0,0.7037037037037037,0
82017,168342.0,2601,3,13164.0,41029.0,33993.0,26432.0,16.0,22.0,0.7272727272727273,0
82056,168421.0,1405,3,24221.0,57498.0,66688.0,77925.0,78.0,98.0,0.7959183673469388,0
82066,168421.0,1410,3,22661.0,74310.0,72507.0,80789.0,79.0,88.0,0.8977272727272727,1
82157,168430.0,901,3,21290.0,38549.0,34420.0,41432.0,51.0,62.0,0.8225806451612904,0
82158,168430.0,1101,3,22515.0,60231.0,46087.0,55176.0,26.0,30.0,0.8666666666666667,1
82166,168430.0,1312,3,23172.0,34440.0,30167.0,33991.0,37.0,42.0,0.8809523809523809,1
82174,168430.0,2301,3,26189.0,28632.0,31852.0,33998.0,16.0,21.0,0.7619047619047619,0
82178,168430.0,2601,3,23025.0,39515.0,37568.0,47333.0,38.0,47.0,0.8085106382978723,0
82185,168430.0,4201,3,22479.0,33633.0,33245.0,36105.0,78.0,100.0,0.78,0
82188,168430.0,4301,3,22865.0,37556.0,40501.0,51886.0,88.0,94.0,0.9361702127659575,1
82191,168430.0,4511,3,24623.0,28306.0,30409.0,39669.0,22.0,29.0,0.7586206896551724,0
82198,168430.0,5115,3,24187.0,35724.0,36668.0,39986.0,24.0,32.0,0.75,0
82202,168430.0,5138,3,26698.0,67399.0,68821.0,76249.0,84.0,86.0,0.9767441860465116,1
82204,168430.0,5199,3,25038.0,27718.0,37208.0,48012.0,18.0,22.0,0.8181818181818182,0
82206,168430.0,5202,3,21712.0,39699.0,42580.0,51212.0,127.0,148.0,0.8581081081081081,1
82209,168430.0,5401,3,22425.0,30249.0,31314.0,40175.0,30.0,37.0,0.8108108108108109,0
82334,168573.0,1505,1,11064.0,34223.0,32089.0,31559.0,284.0,419.0,0.6778042959427207,0
82624,168786.0,2601,3,21956.0,28324.0,28236.0,37288.0,19.0,24.0,0.7916666666666666,0
82629,168786.0,3105,3,23313.0,28818.0,33993.0,43207.0,31.0,33.0,0.9393939393939394,1
82655,168786.0,5202,3,22918.0,40400.0,40821.0,47279.0,32.0,43.0,0.7441860465116279,0
82666,168847.0,907,2,16896.0,22296.0,20140.0,20580.0,22.0,45.0,0.4888888888888889,0
82669,168847.0,1003,3,36871.0,39944.0,41565.0,44927.0,18.0,23.0,0.782608695652174,0
82671,168847.0,1102,3,41994.0,54410.0,52941.0,66854.0,30.0,32.0,0.9375,1
82675,168847.0,1107,3,38771.0,61081.0,54644.0,59446.0,45.0,52.0,0.8653846153846154,1
82680,168847.0,1110,2,25083.0,35766.0,29685.0,33815.0,36.0,51.0,0.7058823529411765,0
82681,168847.0,1110,3,36070.0,49720.0,50856.0,53168.0,153.0,183.0,0.8360655737704918,0
82685,168847.0,1205,2,14139.0,28205.0,27491.0,31447.0,63.0,88.0,0.7159090909090909,0
82690,168847.0,1312,3,37948.0,38002.0,33007.0,37129.0,78.0,96.0,0.8125,0
82712,168847.0,1907,2,24550.0,21768.0,21781.0,22304.0,82.0,159.0,0.5157232704402516,0
82713,168847.0,1907,3,39670.0,31569.0,28909.0,30747.0,232.0,320.0,0.725,0
82717,168847.0,2401,3,38498.0,41375.0,45529.0,37505.0,50.0,60.0,0.8333333333333334,0
82741,168847.0,5107,2,24690.0,30827.0,29006.0,28975.0,159.0,239.0,0.6652719665271967,0
82742,168847.0,5107,3,37563.0,36050.0,35445.0,37690.0,285.0,358.0,0.7960893854748603,0
82745,168847.0,5108,2,25547.0,29766.0,29840.0,31699.0,484.0,613.0,0.7895595432300163,0
82748,168847.0,5109,2,23979.0,41277.0,39979.0,43996.0,187.0,212.0,0.8820754716981132,1
82751,168847.0,5110,2,23027.0,48966.0,38289.0,38311.0,34.0,38.0,0.8947368421052632,1
82762,168847.0,5138,2,34468.0,60681.0,57718.0,60185.0,296.0,336.0,0.8809523809523809,1
82763,168847.0,5138,3,41236.0,58485.0,73164.0,74025.0,21.0,26.0,0.8076923076923077,0
82768,168847.0,5202,2,25401.0,32513.0,30854.0,33208.0,89.0,127.0,0.7007874015748031,0
82769,168847.0,5202,3,34670.0,43572.0,45373.0,46973.0,419.0,507.0,0.8264299802761341,0
82774,168847.0,5203,2,27337.0,30772.0,34230.0,36240.0,69.0,96.0,0.71875,0
82775,168847.0,5203,3,39096.0,42146.0,40927.0,44356.0,122.0,146.0,0.8356164383561644,0
82781,168847.0,5208,3,34255.0,39395.0,46673.0,47733.0,16.0,20.0,0.8,0
82784,168847.0,5210,3,36806.0,43325.0,42682.0,44929.0,88.0,102.0,0.8627450980392157,1
82789,168847.0,5214,3,35561.0,43225.0,33459.0,35461.0,69.0,88.0,0.7840909090909091,0
82808,168883.0,2401,2,16236.0,34346.0,31907.0,34426.0,37.0,65.0,0.5692307692307692,0
82822,168883.0,5138,2,23779.0,53174.0,54630.0,57937.0,20.0,22.0,0.9090909090909091,1
82896,169080.0,5138,3,22446.0,58498.0,57770.0,60645.0,65.0,67.0,0.9701492537313433,1
82927,169248.0,904,3,27229.0,25827.0,25194.0,30533.0,51.0,61.0,0.8360655737704918,0
82930,169248.0,909,3,27529.0,35420.0,37913.0,44311.0,153.0,172.0,0.8895348837209303,1
