,UNITID,STABBR,HIGHDEG,CONTROL,ADM_RATE_ALL,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,MD_EARN_WNE_P10,COMPL_RPY_3YR_RT
2909,216807,PA,4,2,0.82141414141414,50257.0,38230.0,38230.0,53244.0,0.8708333333
2912,216852,PA,4,2,0.84525266655009,57605.0,49706.0,49706.0,68879.0,0.7914979757
2913,216931,PA,4,2,0.94774819606867,56058.0,39914.0,39914.0,61498.0,0.8439937598
2915,217013,PA,4,2,0.92867756315007,36390.0,26200.0,26200.0,41326.0,0.6875
2917,217059,PA,4,2,0.77686246418338,33766.0,22350.0,22350.0,57528.0,0.8450184502
2919,217156,RI,4,2,0.05514516406115,80448.0,62304.0,62304.0,87811.0,0.9074315515
2920,217165,RI,4,2,0.73614889047959,64342.0,47782.0,47782.0,89490.0,0.9175068744
2921,217235,RI,4,2,0.85630666000428,53210.0,36324.0,36324.0,41886.0,0.8025682183
2922,217305,RI,4,2,0.6846452866861,45361.0,32807.0,32807.0,45255.0,0.6455064194
2924,217402,RI,4,2,0.57983646329409,70462.0,55988.0,55988.0,79628.0,0.8542713568
2925,217420,RI,4,1,0.84827394209354,16272.0,10702.0,25900.0,50237.0,0.7625498008
2927,217484,RI,4,1,0.76462856004779,31539.0,15332.0,33354.0,67398.0,0.78313989
2928,217493,RI,4,2,0.1868409953606,75520.0,56290.0,56290.0,64562.0,0.8992443325
2929,217518,RI,4,2,0.90983706970476,56219.0,39594.0,39594.0,68306.0,0.8622273249
2930,217536,RI,4,2,0.73432601880877,62243.0,44200.0,44200.0,77189.0,0.8623188406
2934,217624,SC,4,2,0.56631578947368,25002.0,13340.0,13340.0,27399.0,0.2291666667
2935,217633,SC,4,2,0.50288248337028,45040.0,30720.0,30720.0,43381.0,0.6673346693
2936,217688,SC,4,2,0.57208121827411,40591.0,28930.0,28930.0,43163.0,0.6732026144
2938,217721,SC,3,2,0.85507401845097,26937.0,17200.0,17200.0,31537.0,0.2429718876
2940,217776,SC,4,2,0.56608811748998,37208.0,26498.0,26498.0,41948.0,0.5594713656
2942,217819,SC,4,1,0.76108181995703,30219.0,12978.0,34438.0,50235.0,0.6798292423
2945,217864,SC,4,1,0.86396761133603,30400.0,12570.0,35826.0,71951.0,0.842209073
2946,217873,SC,4,2,0.62466044643911,32739.0,17046.0,17046.0,35399.0,0.3701298701
2947,217882,SC,4,1,0.49222456229923,33004.0,15558.0,38550.0,69479.0,0.8390992167
2949,217907,SC,4,2,0.97627965043695,43333.0,31524.0,31524.0,37246.0,0.4709141274
2950,217925,SC,4,2,0.45627376425855,37833.0,25590.0,25590.0,37683.0,0.7384615385
2951,217934,SC,4,2,0.98591549295774,34315.0,20880.0,20880.0,39714.0,0.5555555556
2952,217961,SC,4,2,0.81980450488737,32853.0,19850.0,19850.0,37213.0,0.6650717703
2954,217998,SC,4,2,0.62666666666666,53727.0,36510.0,36510.0,47825.0,0.7438016529
2956,218061,SC,4,1,0.86129458388375,22562.0,11160.0,21544.0,42263.0,0.5819774718
2957,218070,SC,4,2,0.71354892667967,66814.0,53372.0,53372.0,60889.0,0.8665297741
2962,218229,SC,4,1,0.6905109489051,25497.0,11700.0,21300.0,41800.0,0.6185064935
2963,218238,SC,4,2,0.87231815803244,42297.0,26300.0,26300.0,41484.0,0.4346846847
2967,218414,SC,3,2,0.57407407407407,43042.0,28250.0,28250.0,45735.0,0.6598639456
2968,218441,SC,4,2,0.69735503560528,39201.0,22470.0,22470.0,41812.0,0.7393364929
2971,218539,SC,4,2,0.70977596741344,54590.0,41080.0,41080.0,51619.0,0.7929515419
2972,218645,SC,4,1,0.83517699115044,20205.0,10760.0,21218.0,46909.0,0.64
2973,218654,SC,3,1,0.83720930232558,23189.0,10730.0,21776.0,44630.0,0.6622073579
2974,218663,SC,4,1,0.61562611487691,28856.0,12688.0,33928.0,57734.0,0.7592102095
2976,218681,SC,2,1,0.72086720867208,20215.0,7558.0,18238.0,33629.0,0.3983050847
2977,218690,SC,2,1,0.83783783783783,17547.0,7558.0,18238.0,41502.0,0.4545454545
2978,218706,SC,2,1,0.89491525423728,19694.0,7558.0,18238.0,33649.0,0.3191489362
2979,218724,SC,4,1,0.79135714747109,24910.0,11640.0,27394.0,46189.0,0.6251935983
2980,218733,SC,4,1,0.87585102122547,29823.0,11060.0,21750.0,36750.0,0.4333333333
2981,218742,SC,4,1,0.75699965433805,23482.0,11583.0,22545.0,45359.0,0.6619519095
2983,218821,SC,3,2,0.80396246089676,30206.0,18000.0,18000.0,38437.0,0.4945652174
2990,218964,SC,4,1,0.63901827302042,27620.0,15846.0,30176.0,44718.0,0.5681255161
2991,218973,SC,3,2,0.52447713169386,63972.0,49550.0,49550.0,67231.0,0.8365019011
2993,219000,SD,4,2,0.71821001329198,51506.0,35914.0,35914.0,53641.0,0.9169960474
2995,219046,SD,4,1,0.972503617945,20377.0,9000.0,12100.0,42217.0,0.7768595041
2996,219082,SD,4,1,0.85609397944199,22413.0,9633.0,12735.0,45973.0,0.8564102564
2997,219091,SD,4,2,0.75740210124164,39854.0,30880.0,30880.0,49821.0,0.8277310924
3002,219198,SD,4,2,0.67372881355932,42909.0,29980.0,29980.0,44448.0,0.8043478261
3005,219259,SD,4,1,0.79820992676973,21971.0,8845.0,11947.0,44493.0,0.8292682927
3007,219295,SD,4,2,0.9373040752351,35400.0,22006.0,22006.0,45925.0,0.7807017544
3009,219347,SD,4,1,0.80484429065743,24661.0,12110.0,16530.0,71277.0,0.9568106312
3010,219356,SD,4,1,0.8742639418081,22303.0,9299.0,12809.0,52198.0,0.8886394252
3012,219383,SD,4,2,0.76651433319484,31216.0,19900.0,19900.0,50391.0,0.8262910798
3017,219471,SD,4,1,0.87008426966292,23245.0,9432.0,12942.0,49034.0,0.8216783217
3022,219602,TN,4,1,0.93429645754997,23439.0,8431.0,13975.0,41717.0,0.6200265252
3023,219639,TN,4,2,0.349173553719,18786.0,12572.0,12572.0,60902.0,0.7114754098
3024,219709,TN,4,2,0.88079883503224,56450.0,38430.0,38430.0,51864.0,0.8186397985
3025,219718,TN,4,2,0.49953445065176,31078.0,17482.0,17482.0,44136.0,0.5416666667
3027,219806,TN,4,2,0.78868946833728,41410.0,31320.0,31320.0,43846.0,0.7711442786
3029,219833,TN,4,2,0.96572407883461,45693.0,34820.0,34820.0,53563.0,0.6794425087
3036,219949,TN,4,2,0.57763744427934,40257.0,25412.0,25412.0,49591.0,0.7647058824
3037,219976,TN,4,2,0.73991817650496,50331.0,35752.0,35752.0,51858.0,0.7900552486
3039,220002,TN,3,3,0.48742746615087,32442.0,22348.0,22348.0,26472.0,0.5909090909
3041,220075,TN,4,1,0.87399275954688,23178.0,9438.0,12740.0,42563.0,0.6644823067
3045,220181,TN,4,2,0.61107217939733,35266.0,22906.0,22906.0,42011.0,0.5688073394
3047,220215,TN,4,2,0.87881429816913,34918.0,23300.0,23300.0,42173.0,0.7741935484
3053,220464,TN,2,2,0.52272727272727,19383.0,11583.0,11583.0,37878.0,0.7021276596
3054,220473,TN,4,2,0.67307692307692,29203.0,19274.0,19274.0,38008.0,0.7593984962
3056,220516,TN,4,2,0.661853188929,44506.0,32838.0,32838.0,52834.0,0.6598311218
3060,220613,TN,4,2,0.82943294329432,31703.0,20500.0,20500.0,42772.0,0.7121771218
3061,220631,TN,4,2,0.69895678092399,37491.0,24210.0,24210.0,44726.0,0.6888217523
3063,220701,TN,4,2,0.92156862745098,41099.0,10200.0,10200.0,38823.0,0.6208333333
3064,220710,TN,3,2,0.68190661478599,50811.0,37016.0,37016.0,45765.0,0.75
3069,220862,TN,4,1,0.95206489675516,23803.0,10056.0,14088.0,46044.0,0.5245478036
3071,220978,TN,4,1,0.68400924937744,21437.0,9232.0,28264.0,46693.0,0.6395680522
3081,221351,TN,4,2,0.56882286573899,65940.0,50910.0,50910.0,69215.0,0.8828125
3087,221519,TN,4,2,0.60259490629505,64630.0,49418.0,49418.0,59529.0,0.8727272727
3094,221661,TN,4,2,0.74399164054336,37017.0,23210.0,23210.0,49250.0,0.762993763
3096,221731,TN,4,2,0.59615384615384,35219.0,26590.0,26590.0,42661.0,0.7122093023
3097,221740,TN,4,1,0.85684238201656,23093.0,9848.0,25966.0,46266.0,0.7022767075
3098,221759,TN,4,1,0.74937309839847,32498.0,13244.0,31664.0,56615.0,0.7649414664
3099,221768,TN,4,1,0.75117748420448,21040.0,9912.0,15952.0,43043.0,0.686452514
3102,221847,TN,4,1,0.7914847161572,23757.0,9802.0,19834.0,45397.0,0.7626858022
3103,221892,TN,4,2,0.77699680511182,35689.0,26898.0,26898.0,51250.0,0.7432432432
3105,221953,TN,4,2,0.77027027027027,40726.0,26510.0,26510.0,42969.0,0.6165289256
3106,221971,TN,4,2,0.52894736842105,54562.0,35510.0,35510.0,52147.0,0.7733711048
3107,221999,TN,4,2,0.07142857142857,76044.0,56966.0,56966.0,84415.0,0.8596256684
3111,222178,TX,4,2,0.70263062189356,53368.0,39350.0,39350.0,51336.0,0.8179519595
3116,222831,TX,4,1,0.70071123755334,20712.0,8186.0,17978.0,46355.0,0.7382012467
3120,222983,TX,4,2,0.42711864406779,56336.0,43525.0,43525.0,59728.0,0.7891737892
3127,223232,TX,4,2,0.56687985131737,67495.0,50232.0,50232.0,62913.0,0.8100730488
3131,223472,TX,2,3,0.83870967741935,19963.0,15100.0,15100.0,30978.0,0.6824034335
3137,224004,TX,4,2,0.89035392088827,46372.0,34500.0,34500.0,54410.0,0.6829896907
3140,224147,TX,4,1,0.91276654666297,23035.0,9748.0,20745.0,49203.0,0.6681948424
3142,224226,TX,4,2,0.93999421631,44558.0,33620.0,33620.0,53741.0,0.6728754366
3143,224244,TX,3,2,0.16545454545454,32230.0,19236.0,19236.0,42903.0,0.6338028169
3146,224323,TX,4,2,0.58356713426853,59600.0,46864.0,46864.0,56733.0,0.8316151203
3148,224527,TX,4,2,0.64524103831891,40227.0,27980.0,27980.0,47521.0,0.7550200803
3149,224545,TX,4,1,0.96014277215942,22050.0,7930.0,20659.0,42272.0,0.6340694006
3150,224554,TX,4,1,0.86661541418412,23353.0,10026.0,22266.0,48471.0,0.5898942421
3163,225247,TX,4,2,0.94588235294117,44456.0,31686.0,31686.0,51029.0,0.7777777778
3166,225399,TX,4,2,0.84873515745998,43927.0,35500.0,35500.0,53245.0,0.7539267016
3167,225414,TX,4,1,0.91187953151143,27188.0,7698.0,20994.0,55946.0,0.6534823732
3169,225432,TX,4,1,0.94843851659076,21607.0,7708.0,17524.0,52929.0,0.6153846154
3170,225502,TX,4,1,0.53345070422535,21013.0,7499.0,17291.0,50692.0,0.6956521739
3171,225511,TX,4,1,0.65522694391171,24014.0,9699.0,21891.0,59580.0,0.7521023125
3173,225548,TX,4,2,0.59264816204051,41266.0,30178.0,30178.0,48283.0,0.779342723
3174,225575,TX,4,2,0.50026666666666,17640.0,14703.0,14703.0,40582.0,0.5056179775
3175,225627,TX,4,2,0.94221580175575,43915.0,33100.0,33100.0,51494.0,0.5828611898
3178,225991,TX,2,3,0.51898734177215,27388.0,16883.0,16883.0,25989.0,0.3577235772
3180,226091,TX,4,1,0.88056779246206,21356.0,8690.0,18482.0,45940.0,0.6316989738
3185,226152,TX,4,1,0.54379631388941,14898.0,7845.0,19358.0,47235.0,0.6807935077
3187,226231,TX,4,2,0.54192139737991,45711.0,33490.0,33490.0,55560.0,0.678866588
3189,226383,TX,4,2,0.9518477043673,38035.0,24900.0,24900.0,47426.0,0.6659707724
3191,226471,TX,4,2,0.99341879755947,44214.0,31500.0,31500.0,52159.0,0.747545582
3193,226587,TX,4,2,0.783527696793,43389.0,29400.0,29400.0,46461.0,0.6586021505
3196,226833,TX,4,1,0.94597375868278,20142.0,9954.0,11904.0,53007.0,0.703336339
3203,227216,TX,4,1,0.81422479684608,22558.0,11090.0,20906.0,54047.0,0.6744598994
3210,227331,TX,4,2,0.65776760742435,39593.0,29926.0,29926.0,46486.0,0.5836575875
3211,227368,TX,4,1,0.93896844154038,14970.0,9541.0,19333.0,47698.0,0.6182190379
3216,227526,TX,4,1,0.77002813564341,25513.0,11299.0,26874.0,43390.0,0.4876404494
3219,227757,TX,4,2,0.09484159220146,69557.0,52895.0,52895.0,87254.0,0.907120743
3220,227845,TX,4,2,0.92165991902834,59776.0,49996.0,49996.0,56465.0,0.7261592301
3222,227863,TX,4,2,0.98421052631578,42402.0,31560.0,31560.0,54322.0,0.6942675159
3223,227881,TX,4,1,0.96581862236067,23209.0,8960.0,18752.0,52250.0,0.7226173542
3226,228042,TX,4,2,0.83783783783783,43090.0,33927.0,33927.0,47674.0,0.7227722772
3228,228149,TX,4,2,0.88455284552845,42657.0,34564.0,34564.0,56763.0,0.6326530612
3234,228246,TX,4,2,0.53127191584316,76600.0,60236.0,60236.0,76672.0,0.8103070175
3237,228325,TX,4,2,0.85410334346504,34300.0,17404.0,17404.0,41771.0,0.6624472574
3238,228343,TX,3,2,0.51040571788942,58972.0,47000.0,47000.0,60338.0,0.8083067093
3239,228431,TX,4,1,0.8312636026117,24550.0,10600.0,21616.0,48292.0,0.7031620553
3240,228459,TX,4,1,0.69990023493064,25449.0,11135.0,22559.0,53885.0,0.6874207858
3241,228468,TX,4,2,0.57506824385805,33292.0,23508.0,23508.0,46824.0,0.7260273973
3243,228501,TX,4,1,1.0,23310.0,9004.0,21244.0,44892.0,0.5562130178
3244,228529,TX,4,1,0.56807732007131,21849.0,7790.0,17582.0,49993.0,0.694982613
3251,228705,TX,4,1,0.92868719611021,22574.0,9892.0,25746.0,49528.0,0.6335436383
3252,228723,TX,4,1,0.64282613166373,31242.0,13239.0,40134.0,70877.0,0.8852142581
3253,228769,TX,4,1,0.92702284165698,24266.0,11727.0,29299.0,57994.0,0.704252691
3254,228778,TX,4,1,0.28745251751744,28571.0,11752.0,40996.0,72713.0,0.8304429029
3255,228787,TX,4,1,0.87212018260961,28002.0,14564.0,39776.0,64398.0,0.735738255
3256,228796,TX,4,1,0.99980301388752,18962.0,9744.0,25152.0,47101.0,0.6298701299
3257,228802,TX,4,1,0.93877551020408,21156.0,9596.0,25142.0,52674.0,0.7242268041
3259,228875,TX,4,2,0.53614396926498,71229.0,51660.0,51660.0,63517.0,0.8313422347
3262,228981,TX,4,2,0.62927756653992,43811.0,32970.0,32970.0,54428.0,0.802507837
3263,229018,TX,4,1,0.64686468646864,20947.0,8806.0,21460.0,54965.0,0.7321100917
3264,229027,TX,4,1,0.90499861916597,19461.0,9231.0,21528.0,54117.0,0.6622932116
3265,229063,TX,4,1,0.6304718590108,23898.0,9173.0,21413.0,36251.0,0.4875100725
3266,229115,TX,4,1,0.67863490934944,24618.0,11852.0,24122.0,60456.0,0.7769886364
